NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,CUSINE TYPE,RATING_TYPE,RATING,VOTES
Status Fancy Dhosa,300,South Indian,Ahmedabad,Gota,Quick Bites,Good,3.5,43
Rotti Shotti,800,"North Indian,Mughlai",Ahmedabad,Thaltej,Quick Bites,Good,3.6,44
Thakur's Food,300,"Fast Food,North Indian",Ahmedabad,Ghatlodia,none,Average,3.4,38
Al-Hamza,550,"Mughlai,Arabian",Ahmedabad,Kankaria,Casual Dining,Good,3.7,44
Belgians Waffwich Waffle,300,"Desserts,Bakery",Ahmedabad,SBR Social-- Bodakdev,Food Court,Good,3.7,16
Fruitzone and Wafflespot,400,Beverages,Ahmedabad,Isanpur,Beverage Shop,Good,3.5,17
Shreeji Street Cafe,300,"Fast Food,North Indian,Sandwich",Ahmedabad,Navrangpura,Quick Bites,Average,3.0,32
Little Litti,400,Bihari,Ahmedabad,Bodakdev,Quick Bites,None,NEW,NEW
Desai Ice Cream,250,"Desserts,Ice Cream",Ahmedabad,Bodakdev,Dessert Parlor,Good,3.6,43
Al Quresh,400,North Indian,Ahmedabad,Sarkhej,Quick Bites,Average,3.3,44
Kamal pizza,400,Fast Food,Ahmedabad,Mani Nagar,Quick Bites,Good,3.7,47
